url,url_length,has_at_symbol,double_slash_in_path,has_ip,count_hyphens,count_dots,count_slashes,count_special_chars,https_in_domain,url_depth,has_sensitive_keywords,tld_type,is_similar_to_brand,dash_in_domain,digit_count,vowel_ratio,is_short_url,has_hex_chars,label
https://bloomsthreadmedia.com,29,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.27586206896551724,0,0,0
https://asktoyoursupervisor.com,31,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.2903225806451613,0,0,0
https://hustlerholics.store,27,0,0,0,0,1,2,4,0,0,0,store,0,0,0,0.2222222222222222,0,0,0
https://charlieandjamesshoppe.com,33,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.2727272727272727,0,0,0
https://bophouseuk.com,22,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.2727272727272727,0,0,0
https://gymwrldfit.com,22,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.09090909090909091,1,0,0
https://fakegrenades.org,24,0,0,0,0,1,2,4,0,0,0,org,0,0,0,0.25,0,0,0
https://themodafoca.com,23,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.2608695652173913,0,0,0
http://apilike.com,18,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.2777777777777778,0,0,0
https://showready.services,26,0,0,0,0,1,2,4,0,0,0,services,0,0,0,0.23076923076923078,0,0,0
https://toadlyponds.com,23,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.17391304347826086,0,0,0
https://toxxiq.com,18,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.16666666666666666,0,0,0
https://gadget-worlds.com,25,0,0,0,1,1,2,5,0,0,0,com,0,1,0,0.16,0,0,0
https://ridecincy.com,21,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.19047619047619047,0,0,0
https://uscisapplicationcenter.cloud,36,0,0,0,0,1,2,4,0,0,0,cloud,0,0,0,0.3055555555555556,0,0,0
https://5sapu4d.org,19,0,0,0,0,1,2,4,0,0,0,org,0,0,2,0.15789473684210525,0,0,0
https://clearmyaura.com,23,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.2608695652173913,0,0,0
https://sy-sale.com,19,0,0,0,1,1,2,5,0,0,0,com,0,1,0,0.15789473684210525,0,0,0
https://cardarro.com,20,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.2,0,0,0
https://waterconst.com,22,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.18181818181818182,1,0,0
https://adi-graphics.com,24,0,0,0,1,1,2,5,0,0,0,com,0,1,0,0.20833333333333334,0,0,0
https://dgprojx.com,19,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.10526315789473684,0,0,0
https://mycontributions.org,27,0,0,0,0,1,2,4,0,0,0,org,0,0,0,0.2222222222222222,0,0,0
https://leethompsonagency.com,29,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.2413793103448276,0,0,0
https://peptides4pups.com,25,0,0,0,0,1,2,4,0,0,0,com,0,0,1,0.2,0,0,0
https://pelotacy.com,20,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.2,0,0,0
https://kimmboutique.com,24,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.2916666666666667,0,0,0
